id_particle,x,y,frame,intensity
37.0,265.8590958324164,325.42330562816863,49.0,221.03038914328909
1236.0,460.54871693549944,90.1236279502545,49.0,196.06173281610302
2280.0,449.6339566437186,236.34159868422188,49.0,172.14011389023818
1827.0,109.55104862883056,358.4782093279292,50.0,229.99768979309096
37.0,264.169479102225,327.40255655097246,50.0,215.1889570769086
1236.0,475.7675211711228,78.02776894803792,50.0,195.59658110175653
2280.0,445.05024027338817,240.60336078138585,50.0,170.10152318781493
1827.0,110.5521755791034,377.90952615366757,51.0,220.11972665400236
37.0,262.39363442700875,329.5477390156103,51.0,212.36575765849136
1236.0,488.8344713461341,65.25368886441818,51.0,182.15944634029282
2280.0,441.2855980710586,244.6709937005201,51.0,186.7785951841974
1827.0,111.29649386857142,395.9385916138218,52.0,232.7013087624981
37.0,260.71697686328804,331.99417352970295,52.0,229.73053134289927
1236.0,499.1080593587895,51.86822704817274,52.0,192.96102391139516
2280.0,437.66226784458473,247.65946988443966,52.0,176.32983570819965
1827.0,115.94624094710973,411.90363171140984,53.0,244.57872681015573
37.0,259.727681589211,333.317182015979,53.0,241.36617775371667
1236.0,507.4464244867997,36.8945417062508,53.0,201.94125779022812
2280.0,432.5489137465484,251.35567577447523,53.0,177.53758932153335
1827.0,123.24925805955033,426.40163349055996,54.0,253.777133363436
37.0,258.4529412037069,335.1183966530597,54.0,250.5812436119358
2280.0,428.23019938101214,254.91708796329482,54.0,176.62328826297818
1827.0,131.54696679214078,441.71438967303476,55.0,234.16990984119772
37.0,256.5285062722396,338.1051352076387,55.0,240.3374053469153
2280.0,423.7179779165274,259.16422627898277,55.0,172.16189615692377
1827.0,142.96476244869933,456.8001086437749,56.0,228.5743608084531
37.0,253.00833967967787,340.9163676518712,56.0,231.41699532794362
2280.0,420.6492404051224,262.17440029409784,56.0,165.99524671736125
1827.0,158.17652647300642,467.94930887393645,57.0,236.97812700793025
37.0,250.8837516511173,342.9232537558482,57.0,229.07637876641036
2280.0,416.953836982304,264.4584507602363,57.0,146.069476235886
1827.0,174.21040255236565,479.1893379841951,58.0,217.01715604078618
37.0,247.90038446898114,344.7067407479787,58.0,220.72294013019058
3926.0,199.2233190283538,3.2160663571860857,58.0,192.61432695797305
2280.0,412.3004094972658,265.2852900982075,58.0,134.35455126350544
1827.0,189.68193122907584,494.1444847902586,59.0,227.1899881738138
37.0,245.36723933654503,345.907986762611,59.0,203.88093042316
3926.0,197.100639438326,9.64047542622826,59.0,190.42685519553066
2280.0,406.90591663219857,266.08758293308125,59.0,132.30886452988594
1827.0,207.12689489088015,508.88854593453203,60.0,225.05682157589786
37.0,242.64495102765318,347.16445034987976,60.0,198.03491316558535
3926.0,195.09577198133601,15.446641049121443,60.0,183.19741291643754
2280.0,402.03572878786866,267.22333683092273,60.0,144.30760030899552
37.0,240.83971743144275,348.29320440365154,61.0,195.72585048814346
3926.0,194.13430806368697,20.981411985920232,61.0,163.4911359546038
2280.0,396.64024015861276,267.80238851956426,61.0,156.79236052001224
4191.0,505.0455495936271,9.64010793251582,62.0,114.16154890878515
37.0,240.2237530553382,348.88492003833096,62.0,188.10018902991544
3926.0,193.88879765395993,26.19049389302723,62.0,158.54539561138702
2280.0,390.937475152226,268.72000236698403,62.0,146.717168447222
4191.0,495.75742568033183,6.040413182241318,63.0,124.04110572243019
37.0,239.64934235151085,349.7449313857027,63.0,184.89984344482994
3926.0,194.04520405381896,31.20692347692496,63.0,153.74456718888848
2280.0,386.0740879376812,269.2625210106454,63.0,147.70619301878656
4191.0,484.9449864231953,1.2846261334570652,64.0,129.46613198752797
37.0,238.67440434488574,350.7427137658185,64.0,164.74892730016686
3926.0,193.78883778199582,34.790622241378784,64.0,142.2884103492959
2280.0,378.8224356790894,270.0715577853603,64.0,149.86228607209625
37.0,238.23171985801434,351.1121181064387,65.0,163.42069529584055
3926.0,193.66288739084933,39.51732039212494,65.0,137.60286916042827
2280.0,372.1213310168364,270.9521056164857,65.0,145.79568273693292
37.0,237.43950717156824,352.1034534158048,66.0,153.57022273205968
3926.0,193.72875655643813,45.74181855867895,66.0,136.1778322133454
2280.0,365.32900333001,271.7840130327934,66.0,138.535594748909
37.0,237.08458443018304,353.0377363398076,67.0,153.21313825036233
3926.0,192.8992273810337,51.330984720963585,67.0,142.57843807938426
2280.0,358.2501947644325,272.8339188282185,67.0,156.1749133461709
37.0,236.7135118429208,353.7221126401274,68.0,158.98453446015836
3926.0,191.81783437915908,56.81781642393747,68.0,145.48357075521943
2280.0,352.82017470043576,273.3574080386123,68.0,165.6528333073836
37.0,236.6938809276046,353.8948601110976,69.0,152.0650101359573
3926.0,190.71428216803864,61.49949973441208,69.0,140.2288949113692
4739.0,510.9120312676651,246.3126327562296,69.0,113.03371839731089
2280.0,345.90255464064956,273.8889353172945,69.0,178.6062060837732
4764.0,408.86943848813047,1.2848728413713872,70.0,146.5064365580606
37.0,236.59443400472935,354.6755815352048,70.0,172.1844768281363
3926.0,188.60439095102865,66.68725516765241,70.0,145.72632483027775
4739.0,508.7621545016065,250.29676707957339,70.0,127.8259973968172
2280.0,339.9888575748608,274.331026872655,70.0,185.24908375486766
4764.0,395.4515905607888,1.6699657447533385,71.0,145.82461013911214
37.0,236.52943857559157,355.08512282130454,71.0,158.5702903592684
3926.0,186.67459744884525,70.193778999788,71.0,137.77840458626653
4739.0,505.99188360358977,253.82091540510865,71.0,128.4354655447532
2280.0,334.3898983969513,273.24857378878914,71.0,202.418222529912
4764.0,382.66082561982745,1.7810562194968644,72.0,138.38246817630954
37.0,236.56547260560572,355.7647921024745,72.0,151.98324329660633
3926.0,185.05878590996454,74.20151901760991,72.0,152.9829240263273
4739.0,502.7326915800765,257.24010027305434,72.0,120.83951102195171
2280.0,327.2480541215613,273.9865879382976,72.0,204.08066073208315
4764.0,368.59705781427573,4.969464762313481,73.0,158.51228709565598
37.0,236.52850431585549,356.6090307238241,73.0,151.39806659257022
3926.0,184.06067411496795,78.47200583712757,73.0,167.35016699526258
4739.0,499.48957304987306,260.64743762461273,73.0,128.1177876436247
2280.0,321.60093503948787,275.1296406418367,73.0,207.44087205846057
4764.0,355.1626388779153,4.951173898479463,74.0,157.71491213521088
37.0,236.52757439094427,356.6142044115722,74.0,141.22065653709763
3926.0,183.37606964826364,81.40324907155892,74.0,177.61217455594354
4739.0,496.7933351973787,263.9462748066786,74.0,120.66563592988025
2280.0,316.9563986343492,277.6584121925015,74.0,225.91615029906637
4764.0,341.9222262862848,5.7061131523570445,75.0,146.1744958282457
37.0,236.5174702609745,357.0752070032897,75.0,144.28282430521034
3926.0,181.87956544923972,85.39390537150271,75.0,190.76515299582968
4739.0,493.50735632116624,267.50851772180334,75.0,143.42121104854033
2280.0,309.93735939956673,281.74737482048795,75.0,219.12479888384757
4764.0,329.4239547682423,6.242226712973516,76.0,133.7954122400164
37.0,236.493147319229,357.1491440154311,76.0,147.1510861848299
3926.0,179.3957259835982,91.5864805321503,76.0,196.79355171890433
4739.0,489.7725348150921,271.89332345116736,76.0,122.72647730078127
2280.0,304.2681331735714,285.634942979561,76.0,222.15202732614918
4764.0,317.48234610965267,2.4890696852076544,77.0,148.21456548680695
37.0,236.37515310510662,357.7065015679346,77.0,157.92831787006995
3926.0,178.7355385024023,97.75200499919698,77.0,175.92984808200274
4739.0,485.7118370126091,276.0421379962424,77.0,106.08297313412791
2280.0,299.1642450624657,291.7483263809412,77.0,235.51752292005102
37.0,236.3691383469761,357.7510199952793,78.0,130.40401943765048
3926.0,179.03710394752412,102.85398141092627,78.0,168.7965560130478
4739.0,481.2741614366769,282.69117434345907,78.0,106.73725243572223
2280.0,294.87566981393326,299.43195375636157,78.0,255.0
37.0,236.39233031936575,359.22667962990937,79.0,129.24456834995348
3926.0,179.33765752879629,106.77745121651425,79.0,177.2956161666947
4739.0,478.70622560984657,291.2088628004839,79.0,112.18739665914723
2280.0,291.92365731695077,307.2010485576654,79.0,255.0
37.0,236.3821167799211,359.94460900450076,80.0,139.02791452338326
3926.0,179.0581035224744,111.04052786538242,80.0,163.9929172141505
4739.0,476.82776362402825,298.9911308462111,80.0,93.10940306356667
2280.0,288.0943331531855,316.6901117221374,80.0,249.56666287665635
37.0,236.3786921254747,360.39919365759755,81.0,138.3349125812422
3926.0,179.61034376094216,115.94213254208609,81.0,167.10761241432783
4739.0,475.36641011345296,307.33582070530406,81.0,95.72596112699918
2280.0,285.5588356677572,325.4796283283256,81.0,252.43167534234144
37.0,236.3935590640935,361.1876028296941,82.0,124.46202294471375
3926.0,180.78295975454327,122.03558058695639,82.0,183.18492654356038
4739.0,474.8193103431086,316.47170286580507,82.0,94.96962424297624
2280.0,286.12989425268375,334.97156682405335,82.0,255.0
37.0,236.4158376918793,361.57407943132483,83.0,146.4595710727103
3926.0,182.59627716251134,129.95547841062822,83.0,181.34906465096518
4739.0,474.0473116491373,326.2121295524458,83.0,97.41142952525075
2280.0,290.31354724266834,342.973817451915,83.0,237.27276421960215
37.0,236.74280949892557,363.32222626741554,84.0,137.99566912586332
3926.0,185.66560707948838,136.77677204125865,84.0,179.94772257260107
4739.0,472.55191203921026,335.16161257678294,84.0,77.80854215011372
2280.0,296.4956586259932,350.4822650521386,84.0,231.44724179516462
37.0,237.11814892077274,364.1808412576522,85.0,143.02407391515007
3926.0,187.89357497789345,143.4386290215024,85.0,183.75336789578336
4739.0,471.09235550109463,345.3341642600533,85.0,80.40237585281555
2280.0,300.6626307142413,359.1796799268037,85.0,225.479927716685
37.0,237.85872756530398,365.5539308747384,86.0,155.25401719155408
3926.0,188.60030702037835,150.27521599387546,86.0,191.03580916254114
4739.0,469.8996125754303,355.86034963988146,86.0,73.37617389801933
2280.0,303.6558831010798,367.05271033913795,86.0,206.3936972990387
37.0,237.93106943289038,365.65292657401324,87.0,132.2913875767431
3926.0,190.64870204159152,156.1691141738203,87.0,189.72507453371213
4739.0,468.00421421719494,366.4844716938003,87.0,74.9841652773373
2280.0,305.8856738110812,375.4352343268945,87.0,200.71580237565195
37.0,238.22360406371675,366.33044491078755,88.0,137.93700865016905
3926.0,192.86597082739664,161.61301899072535,88.0,182.0675181098322
4739.0,467.84870722696957,376.35111821386613,88.0,84.54947434321781
2280.0,308.4575706763852,384.81511743456844,88.0,203.25530602776655
37.0,238.64517504665918,366.9793541882161,89.0,149.54789824055607
3926.0,193.3311953119189,167.80149321978354,89.0,180.13158876341373
4739.0,465.43313431451355,386.99799525999424,89.0,72.25108860856213
2280.0,310.35081974820724,391.6733737988981,89.0,206.69472351635287
37.0,239.38177226436162,368.08708479731274,90.0,163.43063432970953
3926.0,192.90690743168838,173.30551844206582,90.0,168.72429977976114
4739.0,461.72667964835466,397.0242938016572,90.0,60.545790967347315
2280.0,312.93053748625226,398.02995985654064,90.0,202.12450797590915
37.0,240.51590858640196,369.8505888547154,91.0,165.54826045686852
3926.0,193.00322088423593,177.6227640678225,91.0,158.71063029062498
4739.0,459.1129961771592,405.99645434972257,91.0,60.186266647863924
2280.0,317.3190605579644,405.21776148507615,91.0,214.2927772660973
37.0,241.75656520722933,372.4847589649906,92.0,165.56180858180062
3926.0,194.30424690018242,183.02875464688242,92.0,169.7749627921845
4739.0,454.4952581439917,414.5481082974672,92.0,49.468293953946784
2280.0,323.8834245496313,411.41548475096886,92.0,196.7606834686882
37.0,244.0891353617339,375.0940650480549,93.0,155.66689726877033
3926.0,194.5010856543875,188.7846504064372,93.0,164.27758179371156
4739.0,449.0717115847842,423.1767903074582,93.0,49.045523189843074
2280.0,329.74456866924214,415.6480741342134,93.0,196.61169591257618
37.0,247.77117617534017,377.7928736713325,94.0,164.1977170842844
3926.0,193.62178336894493,195.4036256127184,94.0,142.92694889887252
4739.0,443.8340017899073,431.4537097428594,94.0,38.163208656824025
2280.0,334.5745738489252,419.3753098688253,94.0,202.17882332983083
37.0,250.82091011527876,380.22945724206886,95.0,174.67535468611945
3926.0,189.84602117945084,201.59187331507525,95.0,131.70385039465216
4739.0,440.3345316837323,439.0803842303798,95.0,39.63151379187352
2280.0,338.8602834095869,422.2193812132616,95.0,203.59209061495312
37.0,253.21488140462483,382.26551416738187,96.0,176.2742407655025
3926.0,185.72769527520953,206.28260102118472,96.0,140.43982866832982
4739.0,439.6248061044818,446.3693559034587,96.0,42.218494401389634
2280.0,343.1911364106198,426.2020183343881,96.0,211.91842352281495
37.0,256.0933491821392,384.48728249941433,97.0,177.48982631112025
3926.0,182.16940571403762,211.27760974931678,97.0,154.82918985944306
4739.0,440.3759391241506,453.3320813281044,97.0,34.796660408039386
2280.0,346.33029567752334,431.687675220056,97.0,214.85975575357475
37.0,259.8569590009447,387.99352138411655,98.0,178.21594774685832
3926.0,176.5176936836542,216.862744205386,98.0,152.20081183107297
4739.0,439.1076117506904,459.0356221648343,98.0,34.527798343535785
2280.0,349.4319753782826,437.28385050617703,98.0,212.01928088521348
37.0,263.17097287337623,391.2111748854019,99.0,170.67196150906346
3926.0,170.20047010288621,220.35612281152933,99.0,147.84806850097348
4739.0,437.2732484567928,464.48677621768525,99.0,21.559813946972177
2280.0,351.4071243511147,442.7701508723698,99.0,223.84264634123767
6898.0,511.84969327001124,39.75493977982563,100.0,152.90090574256212
37.0,266.4537938485126,393.77367511600767,100.0,181.16100301102378
3926.0,163.9584062633988,223.7430573498661,100.0,155.2889962290354
4739.0,434.44300548825044,471.93239383618743,100.0,15.313620955181829
2280.0,353.4735134577057,447.4737182483678,100.0,224.843322629529
6898.0,508.9170503610531,45.14062539802056,101.0,152.38415297978491
37.0,268.42360862634035,395.76452066325214,101.0,193.0754763955123
3926.0,157.6785212291232,225.13591505692025,101.0,149.79368901335442
4739.0,430.1521109006547,476.991236162469,101.0,12.332364956902293
2280.0,356.2843012188685,452.1076633600497,101.0,229.95396639514885
6898.0,506.9126851318756,49.301773492390694,102.0,156.58583639478906
37.0,270.8677273399353,398.7424406476867,102.0,208.66567643376297
3926.0,151.82042887221178,225.37865285752505,102.0,161.64436152126032
4739.0,424.7099668449242,481.1794938926671,102.0,30.7244512798909
2280.0,359.80372094943647,457.98465214595245,102.0,201.36219133257464
6898.0,505.28251952469935,54.08494563074572,103.0,173.50070992319735
37.0,273.0404435311677,401.646643813382,103.0,207.0478950728892
3926.0,146.9881741163051,224.09682755502658,103.0,153.6156558947983
4739.0,419.9571072012013,486.5051445963653,103.0,19.754267194674213
2280.0,362.6954870980985,462.91457663944215,103.0,201.4272930765618
6898.0,504.0170886194936,57.986374547557254,104.0,170.37267216480805
37.0,274.9380445090513,405.28059546357895,104.0,199.6326205828773
3926.0,141.59214981738452,223.83883580381007,104.0,162.45884846251639
4739.0,415.46684486861216,490.19950008695105,104.0,30.161415030336546
2280.0,363.8733162987434,468.539098329012,104.0,221.39064943783546
6898.0,502.738097962468,62.24498679166523,105.0,198.76525823911396
37.0,277.54095167412777,409.62056887218426,105.0,199.81838881412116
3926.0,135.67401665021066,223.56048549653838,105.0,164.37410228478643
4739.0,411.0672432247346,492.97090172912294,105.0,43.36482474040664
2280.0,362.88010885088266,473.1219991840614,105.0,200.20263789020865
6898.0,500.38721131281034,66.54874687730923,106.0,206.97182796884982
37.0,279.5172551613756,413.81528166212695,106.0,208.4580300745985
3926.0,129.33709635662834,223.14135165297873,106.0,164.10863148381173
7343.0,506.05715420741353,267.6376685753403,106.0,172.45746725823722
4739.0,408.1498973292274,495.6729252204186,106.0,34.477381545225114
2280.0,362.1034725218342,478.59039919467676,106.0,203.2700597817849
6898.0,497.50627150412197,69.72350596603522,107.0,210.6211847958021
37.0,281.67911558879564,417.51631763472915,107.0,202.68251519551055
3926.0,122.82720784558437,222.14384048424284,107.0,179.77609166209888
7343.0,498.776864300302,269.9723603129093,107.0,173.5391973949218
4739.0,404.0910854772856,498.1599015022121,107.0,8.606938961770794
2280.0,360.5040384768323,484.3711281685152,107.0,192.84477264472858
6898.0,494.1427745862522,73.46707303052901,108.0,207.54447871373358
37.0,283.5414712651309,421.40151900361525,108.0,199.62733867431632
3926.0,116.02781043282873,220.15155854006613,108.0,169.68844725144413
7343.0,492.45672541077124,274.2116317598215,108.0,190.7477544271521
4739.0,399.6571126240509,501.6964327601081,108.0,4.3896613645704
2280.0,357.7894056744425,491.1117758555974,108.0,179.1348520148175
6898.0,490.9502158546915,76.24498904458214,109.0,199.54806935628136
37.0,285.50133611262646,426.4668534797681,109.0,216.89519176074757
3926.0,110.08193224263267,217.6653222106304,109.0,179.9686376028536
7343.0,487.4037753875962,277.5052504116407,109.0,194.36558046289002
4739.0,396.5778152400746,503.9039783219369,109.0,10.325776742775993
2280.0,355.78855106810926,498.4899827259736,109.0,176.54403612974295
6898.0,488.81163033494727,79.35696818455143,110.0,200.8585627708296
37.0,287.83040682738294,431.2371474333645,110.0,218.7379358437347
3926.0,104.44279734138702,216.38616095505014,110.0,167.57455194008872
7343.0,481.31988344320797,279.5066242308024,110.0,185.9087547170169
4739.0,391.7759030064018,507.3958215908752,110.0,14.335574447038095
2280.0,354.30168271661665,506.72052816709885,110.0,188.1906895662388
6898.0,485.55073892316955,82.94886927284512,111.0,209.48699127406357
37.0,289.1917675466916,436.1574527677509,111.0,218.20209074120197
3926.0,97.7441564910429,216.53301006835025,111.0,163.97293869181192
7343.0,475.81041599312977,282.0747730815872,111.0,182.96094904690554
4739.0,385.4996779299756,510.953244991457,111.0,16.972368598570636
6898.0,481.8710203452308,86.7322834638427,112.0,220.1502990360486
37.0,289.7694049572516,441.55048796654665,112.0,219.84564669926732
3926.0,90.3935527224255,215.91611725663262,112.0,159.7038882385921
7343.0,470.805443429075,282.994572862125,112.0,179.43318414225604
6898.0,480.10660216261385,90.89976655218084,113.0,218.9234265978341
37.0,290.84770997974874,446.86557400002266,113.0,207.5458144768059
3926.0,80.32094391338842,215.59145497271086,113.0,163.51998292524001
7343.0,465.98787939524493,283.1577597779452,113.0,173.15519380221457
6898.0,478.80372354069397,94.20688621974247,114.0,208.65439457158467
37.0,292.205087930567,451.58619148882406,114.0,190.58608698259172
3926.0,69.44965321003882,216.39499295422263,114.0,152.40830795227134
7343.0,459.82435184539594,283.1966631443585,114.0,180.29264727527502
6898.0,475.73811733610813,98.78966959772796,115.0,206.40684801906684
37.0,293.90542694612685,456.7117356396067,115.0,202.36565151117603
3926.0,58.29911780410336,219.86816303951971,115.0,152.58422025345484
7343.0,453.43276810353007,284.6966853596724,115.0,172.73855833120442
6898.0,471.04680202542704,104.33390605743394,116.0,207.6654473044656
37.0,295.6460357930309,461.3534909243838,116.0,193.57673777524116
3926.0,48.288664981652765,225.5647964341465,116.0,142.63128933822694
7343.0,446.28988814738074,285.3978665414318,116.0,178.7185744056047
6898.0,464.3526450104217,107.81109800744635,117.0,202.97044762058425
37.0,298.33825185320666,466.54617770470225,117.0,219.00639896920725
3926.0,37.98909095489383,230.27415944584308,117.0,133.56994321116542
7343.0,437.40798047478376,287.35823239321485,117.0,166.63022169030796
6898.0,458.1167857605277,113.25958771344762,118.0,211.5777894833994
37.0,299.51162363059905,470.6602705160277,118.0,229.5991356512207
3926.0,28.316249044717093,236.05025793775974,118.0,135.38616471104476
7343.0,428.90706528395225,290.2732225568781,118.0,178.6340334580099
6898.0,450.4253239462239,117.10937248481336,119.0,208.13995294803456
37.0,300.0787057190508,474.35551437551726,119.0,238.15589194336155
3926.0,19.27071668889424,240.92856996934873,119.0,120.06407689900061
7343.0,421.33833351252395,293.46576119529715,119.0,199.05937296716613
6898.0,443.2030557592545,120.20507188076257,120.0,207.92607971361875
37.0,301.47070908223145,477.8416468214463,120.0,243.3519502286518
3926.0,12.384667536314465,246.8151471024064,120.0,112.56869962335597
7343.0,415.8317275964211,296.7678328278893,120.0,197.57939040601678
8334.0,304.4907436395884,510.6845020624368,120.0,29.431027345674735
6898.0,437.3232949847205,123.58897013873818,121.0,190.22312491964718
37.0,303.2887188774957,480.72001860814447,121.0,236.464387429792
3926.0,4.728255422428738,252.28417896672977,121.0,115.3547829359639
7343.0,409.94189426085467,301.66014333376955,121.0,193.66665008266096
8334.0,295.05224873792065,500.8901266724779,121.0,30.309628138158107
6898.0,431.73305585528124,128.07545895133796,122.0,197.85976557837517
37.0,306.5704983946792,484.7110491747218,122.0,235.29136065831122
7343.0,403.7900167690485,308.51819331724954,122.0,194.13817001195233
8334.0,285.39071505007735,491.67031917093783,122.0,24.70384633487612
6898.0,426.7674151129347,133.18280606485123,123.0,194.61274850175664
37.0,311.2255669952885,489.49470625286153,123.0,227.2425269392933
7343.0,399.4082484931453,316.63918349223087,123.0,188.9299088548009
8334.0,275.8384990345225,483.5544593767769,123.0,9.202464055989836
6898.0,421.5279296946557,136.24809619821835,124.0,187.33687520873156
37.0,317.0397437817042,494.15109884392893,124.0,231.76079819417745
7343.0,396.28685958131484,326.77771334363473,124.0,179.4454993078377
8334.0,267.09147757261815,474.5261600521184,124.0,12.27045632230493
6898.0,416.8912115471437,137.2024599876243,125.0,176.42246500627832
37.0,321.22478414945317,499.7895543979777,125.0,212.44191698493614
7343.0,395.67590656959067,336.73351505809194,125.0,174.20255719776134
8334.0,258.54100880195256,466.810152931675,125.0,21.5459313432009
6898.0,411.81544298406794,138.82727190336064,126.0,174.10220329455288
37.0,322.91809613513266,505.08775494909503,126.0,208.4831444584069
7343.0,394.45685669400564,348.09455489342497,126.0,172.22489584578858
8334.0,250.17118007609452,458.40840722790705,126.0,10.398079412341463
6898.0,407.6175587771001,139.90896995806324,127.0,179.01688084890603
37.0,322.72364007379224,508.81833125521695,127.0,192.03710558231506
7343.0,393.41160518954024,358.4001613818364,127.0,178.064389051741
8334.0,240.52865405763578,449.55639572701006,127.0,3.600359905276859
6898.0,403.6990880489831,141.74112743177403,128.0,184.89165886371427
7343.0,391.2275376214472,369.6689028588023,128.0,155.17116941227226
8334.0,231.6593701589938,440.408288573027,128.0,1.1491572988025651
6898.0,398.989871112889,144.02047271635294,129.0,176.323015334189
7343.0,386.96871030348086,380.4046217867748,129.0,140.54848290013345
6898.0,395.10257418779315,146.4263736318726,130.0,166.68138169573302
7343.0,382.58491620455214,391.42513894371086,130.0,136.2274311811543
6898.0,391.4179027636392,148.4261730044496,131.0,164.20363818063524
7343.0,376.80000237709356,400.81117215577603,131.0,147.90240768458318
6898.0,387.36095510289715,148.8008288340341,132.0,181.63931528013237
7343.0,371.52918103111296,409.6339770061802,132.0,143.12308222740234
6898.0,383.4843993977161,148.69140110846052,133.0,166.29726213674817
7343.0,367.47371779282156,418.5849892983686,133.0,141.89334454539377
6898.0,378.11559742643334,148.76174625852943,134.0,150.34590520553724
7343.0,364.4913113971242,426.7760154352362,134.0,137.19859840076145
6898.0,371.3400375505529,147.21003168917196,135.0,138.28881151178024
7343.0,361.89539393902766,435.65336975649893,135.0,144.4779199994852
9410.0,195.4548758145773,359.4383076774784,135.0,14.779800215597161
6898.0,364.8166717202022,143.59089590572245,136.0,144.14775782529557
7343.0,359.18063620111224,444.6810750263929,136.0,136.24284878934236
9410.0,190.11959843329643,344.8405392280788,136.0,2.8882276428342966
6898.0,358.1306633073996,140.16874593289344,137.0,149.4344269535879
7343.0,360.07963198549476,454.2404831773294,137.0,132.76014654870377
9410.0,183.4577458407563,329.2704300652918,137.0,0.09924002037018509
6898.0,350.98541320452745,135.675419545849,138.0,139.58604307151606
7343.0,360.9008503760646,461.98542160329515,138.0,128.11083477913778
9410.0,175.24931063801563,314.9614782063039,138.0,0.6338451387855611
6898.0,343.6598019564136,131.34992572167315,139.0,142.4441840753808
7343.0,362.130603729463,469.9399255945299,139.0,120.87766443956092
6898.0,336.0874451845628,129.17084707726312,140.0,148.52155009019833
7343.0,363.8395537617037,478.2399240904377,140.0,129.30006145926444
6898.0,328.4762643432597,126.15688301398755,141.0,160.43468685860856
7343.0,365.7029208505167,486.10810159128516,141.0,135.33773394453794
9844.0,142.5729530685147,284.27011084320986,141.0,14.05163688172786
6898.0,322.1095869101016,123.73411890619667,142.0,179.5854855676257
7343.0,369.64575285843455,494.1763197209873,142.0,122.77826826048698
9844.0,129.3661713931126,277.0600138004748,142.0,1.0160857899962537
6898.0,314.09423695474857,122.36253423512133,143.0,181.6663823318674
7343.0,372.28828052769575,501.72739623778745,143.0,128.5986363491758
9844.0,114.44461985015431,270.34052071291813,143.0,15.908381742427817
6898.0,306.35346802342457,122.17908703739018,144.0,169.87343570006925
7343.0,373.8757558463055,509.20421260796076,144.0,140.6048673653557
9844.0,98.76101960315442,264.64528417216053,144.0,12.470611285912709
10090.0,124.33547005494708,7.412069297931421,145.0,6.241742685958321
6898.0,297.41274257373243,123.07568009252762,145.0,167.79807942948744
9844.0,83.24191277783461,261.45995132075586,145.0,15.353850954523045
6898.0,288.41554314010693,121.65872878023616,146.0,169.15625938454616
9844.0,68.07347456050546,257.3210652460129,146.0,10.256846835706419
10234.0,145.45621194342957,28.67295802510783,147.0,6.841693579815342
6898.0,278.91762848613996,120.28914679537394,147.0,172.22718496630307
10234.0,154.92930612878533,39.21389259102364,148.0,18.397070959787975
6898.0,269.7939133405307,119.71680628499989,148.0,165.72405853810378
10234.0,163.4864640616496,48.897086729852695,149.0,16.181071529202463
6898.0,261.2131057356743,118.39368441605477,149.0,169.3831805227096
10423.0,23.614700357281478,252.11868775364601,149.0,11.548047108666417
10234.0,172.84196066712772,58.01506388545888,150.0,18.18268835085781
6898.0,253.84853147199624,114.47071870217057,150.0,158.7589834045799
10423.0,8.130781759976864,253.42368397030845,150.0,18.884417581139626
10234.0,179.81604369912552,70.28841642248163,151.0,6.61202478546106
6898.0,246.961606301258,107.57938011053308,151.0,158.149977769668
10234.0,187.73855145544826,82.01321938624336,152.0,9.442205672908688
6898.0,241.54320270419365,100.09773805460499,152.0,146.98328647428872
10234.0,194.3493234718897,94.27767478752502,153.0,7.852112639434304
6898.0,236.10949639338526,92.39986175908093,153.0,160.9162625676171
10234.0,199.28749001289455,106.89413781886834,154.0,19.77623369425353
6898.0,230.29792794069812,83.36586715258834,154.0,156.68597479186357
10234.0,203.27888348866438,118.55394334480482,155.0,19.009192815991074
6898.0,221.90512005326315,76.14693276916832,155.0,163.22659379653638
10234.0,209.942968190998,127.94537678006441,156.0,16.62394916385866
6898.0,213.68896291677282,68.09623960468657,156.0,167.24010637747867
10234.0,212.03267528249012,139.47915856107582,157.0,28.373855322781854
6898.0,205.3797396839095,58.61725288465905,157.0,166.0167022747142
10234.0,211.97050855150877,149.5796824656705,158.0,24.276895915320335
6898.0,196.48848127580567,50.00774673103754,158.0,168.6185738338029
10234.0,211.89392049271208,159.3505268664662,159.0,17.196256997091503
6898.0,188.61218601466558,41.54916707664803,159.0,155.15266493599054
10234.0,210.69329181305375,170.70453099090128,160.0,8.938164560223804
6898.0,180.5891288060847,33.73474475895229,160.0,166.8586095316727
10234.0,211.6000813701711,181.53178162897498,161.0,10.867628699322358
6898.0,171.44382001364457,27.014370288313632,161.0,162.01519549045713
10234.0,208.6760748004157,191.34517870022495,162.0,6.253154579521347
6898.0,163.33834774229464,20.87898248266861,162.0,161.96191754189394
6898.0,153.75276933297118,14.902366672567146,163.0,163.05422122557553
11473.0,199.62270314887246,210.76440245279719,164.0,1.7656567254712308
6898.0,145.59520063763424,10.108243143982182,164.0,184.615766484752
6898.0,139.12336286859332,6.024637483538313,165.0,167.22830723063024
11620.0,187.43804390529684,230.86645969327387,166.0,0.5139740002389619
6898.0,132.38823283147897,1.8189026443345773,166.0,167.32437777690754
11767.0,175.53303933237987,252.6622096384895,168.0,4.17376712169736
11767.0,172.76042175836545,266.6763963523932,169.0,2.448310593429217
11767.0,169.60057803056108,282.2110867812882,170.0,4.265835696598842
11767.0,166.0940509861594,297.29379883003134,171.0,4.239989145231538
11767.0,171.2255747587276,311.08207140127473,172.0,11.176262662600799
11767.0,177.28232124176077,324.1455972938178,173.0,11.033019785923493
