Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID15030,15030,9,1.863,94.882,120.484,0,38,38,4,1,-10921639,32.976,8,1,230,13619,51.498,2.458,0.839,0.584
ID14660,14660,9,1.491,96.092,120.864,0,39,39,4,1,-10921639,28.104,6,1,242,11607,50.715,2.384,0.775,0.484
ID15411,15411,9,2.022,97.652,119.708,0,40,40,4,1,-10921639,37.295,8,1,255,15403,61.779,2.423,0.783,0.530
ID15772,15772,9,1.788,98.757,120.806,0,41,41,4,1,-10921639,31.046,5,1,238,12822,54.750,2.431,0.815,0.509
ID16135,16135,9,1.693,99.129,122.630,0,42,42,4,1,-10921639,29.143,7,1,224,12036,49.942,2.428,0.817,0.525
ID16495,16495,9,1.764,97.957,120.533,0,43,43,4,1,-10921639,30.574,7,1,230,12627,54.061,2.419,0.820,0.510
ID16862,16862,9,1.774,97.214,118.307,0,44,44,4,1,-10921639,31.557,8,1,210,13033,51.681,2.465,0.835,0.556
ID17217,17217,9,2.026,100.835,117.274,0,45,45,4,1,-10921639,37.058,6,1,246,15305,60.366,2.449,0.836,0.559
ID17605,17605,9,1.884,102.503,118.697,0,46,46,4,1,-10921639,33.354,6,1,247,13775,58.308,2.457,0.833,0.520
ID17959,17959,9,1.887,103.645,116.660,0,47,47,4,1,-10921639,31.436,3,1,248,12983,58.327,2.425,0.820,0.485
ID18331,18331,9,1.232,104.939,117.123,0,48,48,4,1,-10921639,24.811,10,1,180,10247,34.356,2.527,0.751,0.620
ID18707,18707,9,1.455,105.966,117.371,0,49,49,4,1,-10921639,27.603,8,1,176,11400,38.961,2.508,0.821,0.639
ID19076,19076,9,1.519,105.285,115.543,0,50,50,4,1,-10921639,28.225,7,1,209,11657,43.981,2.419,0.802,0.571
ID19449,19449,9,1.767,105.583,113.496,0,51,51,4,1,-10921639,33.588,8,1,208,13872,48.276,2.442,0.829,0.631
ID20186,20186,9,1.894,107.837,116.485,0,52,52,4,1,-10921639,35.370,5,1,255,14608,60.102,2.438,0.809,0.526
ID19833,19833,9,1.785,108.763,117.173,0,53,53,4,1,-10921639,35.276,6,1,251,14569,59.900,2.482,0.542,0.414
ID20539,20539,9,1.853,109.320,114.329,0,54,54,4,1,-10921639,32.845,3,1,250,13565,59.600,2.415,0.714,0.459
ID20913,20913,9,1.174,109.042,114.211,0,55,55,4,1,-10921639,27.346,7,1,194,11294,40.580,2.486,0.356,0.354
ID21289,21289,9,0.814,111.060,112.810,0,56,56,4,1,-10921639,20.477,10,1,116,8457,24.563,2.545,0.375,0.454
ID21672,21672,9,1.835,111.651,112.328,0,57,57,4,1,-10921639,32.632,6,1,238,13477,55.932,2.443,0.710,0.485
ID22033,22033,9,1.804,112.903,110.678,0,58,58,4,1,-10921639,38.826,6,1,250,16035,66.189,2.459,0.353,0.306
ID22403,22403,9,1.541,114.501,112.322,0,59,59,4,1,-10921639,39.482,18,1,154,16306,44.308,15.200,0.417,0.525
ID22772,22772,9,1.425,115.333,113.191,0,60,60,4,1,-10921639,39.416,19,1,219,16279,48.565,14.241,0.381,0.448
ID23145,23145,9,1.619,114.745,111.171,0,61,61,4,1,-10921639,40.140,12,1,246,16578,58.246,2.395,0.282,0.303
ID23532,23532,9,1.711,114.255,108.461,0,62,62,4,1,-10921639,33.140,10,1,228,13687,53.298,2.421,0.648,0.489
ID23914,23914,9,1.687,116.634,109.942,0,63,63,4,1,-10921639,35.431,4,1,249,14633,62.095,2.391,0.489,0.375
ID24303,24303,9,1.267,117.998,112.891,0,64,64,4,1,-10921639,26.298,4,1,251,10861,50.923,2.388,0.349,0.267
ID24673,24673,9,1.863,118.902,111.856,0,65,65,4,1,-10921639,38.070,8,1,238,15723,60.158,2.431,0.587,0.468
ID25054,25054,9,2.967,116.461,112.803,0,66,66,4,1,-10921639,78.433,48,1,255,32393,77.598,4.981,0.825,0.914
ID25423,25423,9,2.480,117.094,113.720,0,67,67,4,1,-10921639,59.814,29,1,255,24703,68.649,2.528,0.702,0.719
ID25783,25783,9,2.691,115.352,113.888,0,68,68,4,1,-10921639,57.426,15,1,255,23717,74.713,2.514,0.653,0.607
ID26158,26158,9,2.389,114.317,110.114,0,69,69,4,1,-10921639,47.789,13,1,255,19737,68.430,2.479,0.683,0.567
ID26535,26535,9,2.239,112.669,110.635,0,70,70,4,1,-10921639,44.634,10,1,255,18434,65.958,2.437,0.760,0.584
ID26908,26908,9,2.713,112.707,105.888,0,71,71,4,1,-10921639,52.378,18,1,255,21632,71.416,2.483,0.833,0.667
ID27289,27289,9,2.362,115.566,108.291,0,72,72,4,1,-10921639,43.446,15,1,248,17943,62.248,2.469,0.817,0.627
ID27659,27659,9,2.434,117.605,113.289,0,73,73,4,1,-10921639,50.562,16,1,255,20882,69.254,2.481,0.641,0.570
ID28021,28021,9,3.335,117.394,107.881,0,74,74,4,1,-10921639,58.954,10,1,255,24348,82.715,2.548,0.915,0.681
ID28378,28378,9,2.556,115.825,108.273,0,75,75,4,1,-10921639,48.259,15,1,255,19931,68.583,2.493,0.824,0.636
ID28738,28738,9,2.848,114.133,106.229,0,76,76,4,1,-10921639,59.281,18,2,241,24483,72.399,2.530,0.864,0.759
ID29113,29113,9,2.568,111.151,102.795,0,77,77,4,1,-10921639,47.397,14,1,255,19575,68.532,2.491,0.847,0.634
ID29473,29473,9,2.474,113.500,104.723,0,78,78,4,1,-10921639,45.891,9,1,255,18953,70.515,2.497,0.803,0.579
ID30195,30195,9,2.567,116.133,100.157,0,79,79,4,1,-10921639,49.889,11,1,255,20604,70.968,2.481,0.851,0.646
ID30555,30555,9,3.029,117.971,101.951,0,80,80,4,1,-10921639,56.598,10,1,255,23375,77.427,2.520,0.849,0.671
ID29836,29836,9,2.655,117.091,104.506,0,81,81,4,1,-10921639,46.070,10,1,255,19027,73.569,2.482,0.817,0.563
ID30919,30919,9,2.962,119.412,100.885,0,82,82,4,1,-10921639,54.412,14,1,255,22472,77.074,2.512,0.900,0.669
ID32042,32042,9,2.640,115.898,100.271,0,83,83,4,1,-10921639,51.586,12,1,255,21305,72.590,2.497,0.794,0.629
ID31660,31660,9,2.694,112.756,98.455,0,84,84,4,1,-10921639,53.109,15,1,255,21934,72.697,3.996,0.857,0.674
ID31289,31289,9,2.562,117.928,98.485,0,85,85,4,1,-10921639,44.448,8,1,255,18357,68.918,2.472,0.883,0.605
ID32410,32410,9,2.466,118.551,99.620,0,86,86,4,1,-10921639,49.431,12,1,255,20415,69.317,2.482,0.799,0.633
ID32775,32775,9,3.280,122.776,98.759,0,87,87,4,1,-10921639,61.835,11,1,255,25538,84.672,2.529,0.905,0.694
ID33148,33148,9,2.870,121.096,99.106,0,88,88,4,1,-10921639,54.128,17,1,255,22355,74.891,2.514,0.861,0.669
ID33503,33503,9,2.520,119.653,100.902,0,89,89,4,1,-10921639,44.663,12,1,255,18446,66.786,2.473,0.852,0.615
ID33872,33872,9,2.741,122.306,98.042,0,90,90,4,1,-10921639,51.390,14,1,254,21224,68.817,2.522,0.834,0.679
ID34254,34254,9,2.824,119.435,96.588,0,91,91,4,1,-10921639,51.889,10,1,255,21430,76.753,2.498,0.874,0.631
ID34624,34624,9,2.435,117.925,96.955,0,92,92,4,1,-10921639,46.153,11,1,255,19061,68.789,2.451,0.795,0.594
ID35709,35709,9,2.981,120.881,93.196,0,93,93,4,1,-10921639,58.864,18,1,255,24311,78.771,2.530,0.872,0.696
ID34983,34983,9,2.608,124.230,94.892,0,94,94,4,1,-10921639,54.782,10,1,255,22625,75.811,2.468,0.783,0.635
ID35356,35356,9,2.566,124.822,98.435,0,95,95,4,1,-10921639,47.838,12,1,255,19757,71.086,2.489,0.797,0.597
ID36085,36085,9,3.321,124.570,94.070,0,96,96,4,1,-10921639,58.881,12,1,255,24318,82.673,2.541,0.883,0.668
ID36808,36808,9,2.893,122.635,95.140,0,97,97,4,1,-10921639,54.688,21,2,255,22586,74.872,2.505,0.854,0.673
ID37162,37162,9,3.085,124.290,91.860,0,98,98,4,1,-10921639,60.264,25,1,250,24889,71.530,2.587,0.905,0.800
ID36423,36423,9,2.687,123.445,90.583,0,99,99,4,1,-10921639,51.162,12,1,255,21130,72.728,2.515,0.823,0.635
ID37528,37528,9,2.222,124.163,91.743,0,100,100,4,1,-10921639,49.262,7,1,255,20345,71.513,2.432,0.734,0.583
ID37890,37890,9,3.114,126.913,89.821,0,101,101,4,1,-10921639,62.644,22,1,255,25872,79.445,2.516,0.840,0.720
ID38246,38246,9,2.521,128.705,92.277,0,102,102,4,1,-10921639,46.692,9,1,255,19284,71.850,2.477,0.744,0.555
ID38989,38989,9,2.913,128.738,95.418,0,103,103,4,1,-10921639,53.925,17,1,255,22271,75.541,2.516,0.822,0.644
ID38618,38618,9,3.404,129.620,91.465,0,104,104,4,1,-10921639,61.441,12,1,255,25375,83.724,2.569,0.842,0.671
ID39345,39345,9,2.676,127.452,91.360,0,105,105,4,1,-10921639,50.966,11,1,255,21049,74.170,2.513,0.790,0.606
ID39704,39704,9,3.194,128.509,88.216,0,106,106,4,1,-10921639,59.843,17,1,255,24715,79.297,2.542,0.897,0.713
ID40421,40421,9,2.582,128.713,88.218,0,107,107,4,1,-10921639,47.990,11,1,255,19820,70.731,2.473,0.818,0.611
ID40074,40074,9,2.717,127.848,90.647,0,108,108,4,1,-10921639,49.337,9,1,255,20376,75.049,2.490,0.804,0.586
ID40774,40774,9,2.799,132.726,87.121,0,109,109,4,1,-10921639,52.944,12,1,255,21866,75.394,2.480,0.845,0.643
ID41139,41139,9,2.436,134.248,90.137,0,110,110,4,1,-10921639,48.455,13,1,255,20012,70.563,2.492,0.709,0.570
ID41517,41517,9,2.228,130.918,92.149,0,111,111,4,1,-10921639,41.877,12,1,255,17295,63.850,2.444,0.736,0.556
ID41887,41887,9,2.559,136.153,90.708,0,112,112,4,1,-10921639,47.598,15,1,255,19658,70.841,2.490,0.783,0.590
ID42224,42224,9,2.541,133.521,88.419,0,113,113,4,1,-10921639,49.586,8,1,255,20479,71.712,2.474,0.788,0.610
ID42569,42569,9,2.955,132.083,85.516,0,114,114,4,1,-10921639,58.317,18,1,255,24085,75.947,2.552,0.882,0.720
ID42940,42940,9,2.721,135.753,87.176,0,115,115,4,1,-10921639,47.450,9,1,255,19597,72.103,2.506,0.889,0.619
ID43304,43304,9,2.677,135.392,87.941,0,116,116,4,1,-10921639,50.663,16,1,255,20924,71.862,2.497,0.808,0.630
ID43671,43671,9,2.576,139.988,88.040,0,117,117,4,1,-10921639,52.458,10,1,244,21665,69.891,2.481,0.889,0.707
ID44029,44029,9,2.796,140.466,89.310,0,118,118,4,1,-10921639,53.196,12,1,255,21970,75.802,2.491,0.844,0.643
ID44392,44392,9,2.383,137.741,89.875,0,119,119,4,1,-10921639,42.291,9,1,255,17466,67.193,2.462,0.786,0.554
ID1365,1365,10,2.868,37.845,12.993,0,0,0,4,1,-10921639,71.588,32,1,235,29566,77.423,2.555,0.753,0.794
ID995,995,10,2.848,37.328,13.353,0,1,1,4,1,-10921639,68.317,33,1,245,28215,75.120,2.514,0.804,0.811
ID637,637,10,2.842,37.559,12.809,0,2,2,4,1,-10921639,70.860,31,1,250,29265,77.896,2.543,0.798,0.807
ID1734,1734,10,2.778,37.410,12.701,0,3,3,4,1,-10921639,71.119,32,1,247,29372,75.681,2.565,0.778,0.822
ID2082,2082,10,2.598,37.562,12.848,0,4,4,4,1,-10921639,66.511,36,1,255,27469,70.532,2.539,0.762,0.815
ID3151,3151,10,2.913,37.320,12.940,0,5,5,4,1,-10921639,72.472,33,1,252,29931,77.554,2.538,0.778,0.818
ID2792,2792,10,2.692,37.437,11.562,0,6,6,4,1,-10921639,67.843,33,1,226,28019,71.267,2.536,0.794,0.843
ID2442,2442,10,2.814,37.517,12.318,0,7,7,4,1,-10921639,66.966,31,1,239,27657,72.808,2.505,0.780,0.806
ID3508,3508,10,3.022,37.941,13.204,0,8,8,4,1,-10921639,71.952,39,1,245,29716,74.792,4.394,0.815,0.864
ID3855,3855,10,2.898,37.507,13.020,0,9,9,4,1,-10921639,69.944,31,1,241,28887,76.476,2.496,0.773,0.797
ID4231,4231,10,2.672,37.587,13.020,0,10,10,4,1,-10921639,67.571,29,1,235,27907,74.541,2.532,0.703,0.749
ID4605,4605,10,2.934,37.886,13.249,0,11,11,4,1,-10921639,74.673,38,1,255,30840,79.056,4.374,0.769,0.821
ID4970,4970,10,2.875,37.810,13.479,0,12,12,4,1,-10921639,68.046,29,1,251,28103,76.398,2.505,0.774,0.777
ID5334,5334,10,3.030,37.578,13.452,0,13,13,4,1,-10921639,68.964,29,1,251,28482,77.942,2.521,0.783,0.777
ID5687,5687,10,2.459,36.835,12.988,0,14,14,4,1,-10921639,58.603,29,1,241,24203,65.504,2.499,0.749,0.766
ID6061,6061,10,2.602,36.494,12.685,0,15,15,4,1,-10921639,65.358,35,1,211,26993,64.855,4.234,0.752,0.865
ID6427,6427,10,2.755,36.475,12.143,0,16,16,4,1,-10921639,67.145,30,1,255,27731,75.014,4.183,0.740,0.761
ID6791,6791,10,2.961,37.139,13.165,0,17,17,4,1,-10921639,72.363,34,1,254,29886,79.348,2.494,0.781,0.800
ID7163,7163,10,2.837,37.779,13.377,0,18,18,4,1,-10921639,71.644,26,1,248,29589,80.586,4.689,0.729,0.750
ID7900,7900,10,2.883,37.979,14.732,0,19,19,4,1,-10921639,74.438,37,1,247,30743,79.363,4.378,0.786,0.825
ID7530,7530,10,3.043,37.250,15.188,0,20,20,4,1,-10921639,74.475,35,1,241,30758,79.907,2.531,0.802,0.829
ID8262,8262,10,3.006,36.866,15.277,0,21,21,4,1,-10921639,71.077,34,1,250,29355,79.730,2.544,0.778,0.780
ID8627,8627,10,2.987,36.683,15.776,0,22,22,4,1,-10921639,72.506,27,1,239,29945,81.898,2.510,0.787,0.780
ID8985,8985,10,2.732,35.672,14.237,0,23,23,4,1,-10921639,65.794,24,1,231,27173,75.323,2.547,0.761,0.755
ID9337,9337,10,2.953,35.304,13.996,0,24,24,4,1,-10921639,67.351,32,1,238,27816,74.294,2.493,0.826,0.820
ID9707,9707,10,2.835,35.913,13.989,0,25,25,4,1,-10921639,67.768,24,1,237,27988,78.434,2.531,0.782,0.758
ID10095,10095,10,2.659,36.623,14.438,0,26,26,4,1,-10921639,64.971,23,1,236,26833,75.553,2.479,0.777,0.752
ID10449,10449,10,2.951,35.430,13.570,0,27,27,4,1,-10921639,68.133,25,1,242,28139,78.839,2.502,0.789,0.762
ID10822,10822,10,2.774,35.989,14.402,0,28,28,4,1,-10921639,67.167,30,1,241,27740,74.100,2.528,0.786,0.798
ID11199,11199,10,2.530,35.791,14.611,0,29,29,4,1,-10921639,61.320,35,1,233,25325,64.551,2.515,0.798,0.843
ID11571,11571,10,2.605,35.585,14.035,0,30,30,4,1,-10921639,60.356,20,1,251,24927,72.470,2.522,0.774,0.727
ID11936,11936,10,2.258,35.150,13.652,0,31,31,4,1,-10921639,58.460,30,1,209,24144,60.933,7.170,0.803,0.855
ID12294,12294,10,2.571,33.721,12.144,0,32,32,4,1,-10921639,59.622,22,1,228,24624,70.907,2.500,0.772,0.733
ID12654,12654,10,2.533,33.059,11.659,0,33,33,4,1,-10921639,57.291,21,1,229,23661,66.768,2.497,0.772,0.748
ID13023,13023,10,2.273,31.956,10.495,0,34,34,4,1,-10921639,50.324,20,1,224,20784,61.096,2.476,0.773,0.718
ID13384,13384,10,2.704,32.698,10.730,0,35,35,4,1,-10921639,59.613,23,1,250,24620,71.334,2.491,0.777,0.731
ID13738,13738,10,2.510,33.102,11.049,0,36,36,4,1,-10921639,59.128,21,1,231,24420,70.046,2.485,0.811,0.756
ID14109,14109,10,2.767,32.818,10.866,0,37,37,4,1,-10921639,65.770,33,1,233,27163,72.190,2.465,0.801,0.811
ID14831,14831,10,2.878,32.748,10.565,0,38,38,4,1,-10921639,63.758,24,1,249,26332,76.931,2.505,0.797,0.735
ID14466,14466,10,2.983,32.594,10.279,0,39,39,4,1,-10921639,67.276,25,1,248,27785,77.226,2.508,0.828,0.789
ID15203,15203,10,2.980,31.973,10.345,0,40,40,4,1,-10921639,64.409,24,1,255,26601,77.035,2.513,0.801,0.744
ID15570,15570,10,2.623,31.651,10.087,0,41,41,4,1,-10921639,57.554,26,1,245,23770,66.985,2.515,0.811,0.769
ID15938,15938,10,2.549,32.029,9.924,0,42,42,4,1,-10921639,56.358,29,1,232,23276,66.075,2.489,0.788,0.752
ID16291,16291,10,2.815,32.115,9.883,0,43,43,4,1,-10921639,63.189,26,1,245,26097,73.766,2.545,0.774,0.747
ID16660,16660,10,2.677,32.934,10.407,0,44,44,4,1,-10921639,62.676,28,1,239,25885,70.035,2.533,0.771,0.779
ID17023,17023,10,2.596,32.950,10.424,0,45,45,4,1,-10921639,62.308,26,1,224,25733,68.768,2.534,0.798,0.804
ID17397,17397,10,2.706,32.345,10.115,0,46,46,4,1,-10921639,60.656,18,1,252,25051,73.185,2.526,0.792,0.733
ID17768,17768,10,2.760,32.195,9.848,0,47,47,4,1,-10921639,60.535,21,1,238,25001,72.409,2.486,0.789,0.737
ID18133,18133,10,2.820,32.900,10.148,0,48,48,4,1,-10921639,66.492,34,1,239,27461,74.177,2.503,0.810,0.803
ID18511,18511,10,2.749,32.651,10.254,0,49,49,4,1,-10921639,64.075,32,1,238,26463,71.098,2.515,0.815,0.809
ID18874,18874,10,2.681,32.087,9.740,0,50,50,4,1,-10921639,61.843,26,1,251,25541,71.254,2.498,0.795,0.769
ID19249,19249,10,2.747,32.095,9.673,0,51,51,4,1,-10921639,61.390,22,1,234,25354,72.394,2.501,0.815,0.761
ID19998,19998,10,2.726,32.658,9.954,0,52,52,4,1,-10921639,60.772,20,1,237,25099,72.993,2.488,0.818,0.749
ID19624,19624,10,2.507,32.198,9.684,0,53,53,4,1,-10921639,59.893,26,1,221,24736,68.302,2.528,0.798,0.778
ID20356,20356,10,2.719,32.424,9.767,0,54,54,4,1,-10921639,63.816,29,1,236,26356,71.287,2.500,0.793,0.792
ID20726,20726,10,2.898,32.161,9.741,0,55,55,4,1,-10921639,68.847,26,1,233,28434,77.268,2.524,0.797,0.790
ID21095,21095,10,2.742,31.979,9.698,0,56,56,4,1,-10921639,60.533,25,1,241,25000,71.524,2.499,0.795,0.750
ID21478,21478,10,2.422,31.921,9.659,0,57,57,4,1,-10921639,55.554,22,1,243,22944,65.641,2.475,0.752,0.727
ID21852,21852,10,2.616,32.080,9.841,0,58,58,4,1,-10921639,57.235,20,1,232,23638,69.013,2.502,0.810,0.742
ID22215,22215,10,2.580,32.258,10.019,0,59,59,4,1,-10921639,62.400,24,1,231,25771,72.103,2.508,0.779,0.758
ID22584,22584,10,2.120,32.401,9.964,0,60,60,4,1,-10921639,51.213,21,1,205,21151,58.857,2.510,0.784,0.765
ID22951,22951,10,1.989,32.174,10.037,0,61,61,4,1,-10921639,50.232,22,1,195,20746,56.453,2.561,0.725,0.748
ID23338,23338,10,2.394,31.993,9.930,0,62,62,4,1,-10921639,58.646,25,1,226,24221,66.378,2.503,0.787,0.778
ID23719,23719,10,2.474,31.973,9.806,0,63,63,4,1,-10921639,56.286,20,1,231,23246,66.023,2.479,0.781,0.747
ID24099,24099,10,2.567,31.887,9.733,0,64,64,4,1,-10921639,59.567,21,1,234,24601,69.895,2.479,0.800,0.758
ID24484,24484,10,2.614,31.796,9.844,0,65,65,4,1,-10921639,60.976,25,1,246,25183,71.045,2.505,0.790,0.757
ID24861,24861,10,2.242,31.752,9.804,0,66,66,4,1,-10921639,51.738,17,1,237,21368,63.270,2.483,0.764,0.708
ID25235,25235,10,2.706,32.282,10.101,0,67,67,4,1,-10921639,63.927,26,1,244,26402,74.557,2.532,0.796,0.760
ID25592,25592,10,2.481,31.977,10.055,0,68,68,4,1,-10921639,56.506,25,1,233,23337,65.921,2.552,0.779,0.751
ID25958,25958,10,2.613,31.553,9.727,0,69,69,4,1,-10921639,60.228,26,1,235,24874,66.168,2.517,0.769,0.791
ID26345,26345,10,2.713,32.116,10.010,0,70,70,4,1,-10921639,62.932,29,1,234,25991,68.611,2.500,0.803,0.817
ID26724,26724,10,2.617,32.110,10.017,0,71,71,4,1,-10921639,62.177,24,1,237,25679,70.729,2.543,0.806,0.785
ID27107,27107,10,2.499,31.767,9.943,0,72,72,4,1,-10921639,54.148,20,1,248,22363,67.719,2.515,0.764,0.693
ID27479,27479,10,2.690,31.626,9.918,0,73,73,4,1,-10921639,59.368,24,1,244,24519,70.574,2.493,0.780,0.737
ID27841,27841,10,2.638,31.978,10.164,0,74,74,4,1,-10921639,62.608,27,1,233,25857,70.645,2.470,0.797,0.786
ID28207,28207,10,2.856,32.376,10.269,0,75,75,4,1,-10921639,66.000,25,1,241,27258,74.128,2.502,0.792,0.787
ID28570,28570,10,2.656,32.173,10.270,0,76,76,4,1,-10921639,58.782,24,1,245,24277,72.284,2.485,0.803,0.724
ID28929,28929,10,2.695,31.905,10.184,0,77,77,4,1,-10921639,56.780,20,1,245,23450,71.161,2.512,0.802,0.710
ID29296,29296,10,2.598,32.121,10.314,0,78,78,4,1,-10921639,60.293,21,1,245,24901,69.672,2.513,0.822,0.781
ID30032,30032,10,2.510,32.395,10.530,0,79,79,4,1,-10921639,61.671,23,1,255,25470,71.548,2.506,0.781,0.756
ID30383,30383,10,2.627,31.848,10.384,0,80,80,4,1,-10921639,61.094,23,1,238,25232,70.624,2.543,0.743,0.738
ID29668,29668,10,2.609,31.893,10.428,0,81,81,4,1,-10921639,60.191,23,1,238,24859,69.569,2.508,0.793,0.765
ID30755,30755,10,2.768,32.272,10.597,0,82,82,4,1,-10921639,64.804,30,1,232,26764,72.173,2.529,0.796,0.796
ID31865,31865,10,2.550,32.407,10.608,0,83,83,4,1,-10921639,63.007,26,1,232,26022,71.853,2.499,0.768,0.762
ID31498,31498,10,2.444,31.783,10.193,0,84,84,4,1,-10921639,55.860,19,1,231,23070,67.907,2.518,0.774,0.718
ID31123,31123,10,2.778,31.764,10.263,0,85,85,4,1,-10921639,68.114,34,1,240,28131,74.771,2.508,0.779,0.798
ID32241,32241,10,2.920,32.354,10.662,0,86,86,4,1,-10921639,68.213,33,1,238,28172,75.553,2.531,0.796,0.800
ID32617,32617,10,2.427,32.513,10.661,0,87,87,4,1,-10921639,57.099,26,1,231,23582,67.585,2.469,0.788,0.745
ID32980,32980,10,2.892,32.165,10.464,0,88,88,4,1,-10921639,64.971,22,1,254,26833,77.692,2.487,0.808,0.747
ID33341,33341,10,2.600,32.169,10.596,0,89,89,4,1,-10921639,62.208,22,1,237,25692,71.374,2.502,0.779,0.764
ID33706,33706,10,2.639,32.178,10.440,0,90,90,4,1,-10921639,64.380,28,1,241,26589,71.620,2.509,0.816,0.808
ID34086,34086,10,2.474,32.256,10.702,0,91,91,4,1,-10921639,57.015,25,1,240,23547,66.901,2.475,0.803,0.759
ID34456,34456,10,2.242,31.897,10.560,0,92,92,4,1,-10921639,51.586,21,1,226,21305,61.067,2.514,0.733,0.715
ID35556,35556,10,2.761,31.804,10.519,0,93,93,4,1,-10921639,64.010,27,1,244,26436,73.911,2.545,0.774,0.756
ID34831,34831,10,2.823,32.506,10.938,0,94,94,4,1,-10921639,66.692,26,1,237,27544,76.284,2.510,0.800,0.777
ID35183,35183,10,2.606,32.374,10.669,0,95,95,4,1,-10921639,63.436,22,1,237,26199,72.432,5.206,0.789,0.772
ID35932,35932,10,2.710,32.098,10.228,0,96,96,4,1,-10921639,65.012,30,1,240,26850,74.058,2.533,0.786,0.773
ID36649,36649,10,2.698,32.058,10.255,0,97,97,4,1,-10921639,62.470,25,1,234,25800,71.007,2.505,0.807,0.786
ID37010,37010,10,2.355,32.047,10.493,0,98,98,4,1,-10921639,60.864,27,1,224,25137,67.068,5.303,0.726,0.764
ID36284,36284,10,2.609,31.675,10.412,0,99,99,4,1,-10921639,60.838,22,1,238,25126,72.353,2.531,0.653,0.664
ID37376,37376,10,2.250,31.842,10.664,0,100,100,4,1,-10921639,57.608,26,1,241,23792,66.128,2.537,0.583,0.642
ID37738,37738,10,2.414,32.035,10.709,0,101,101,4,1,-10921639,56.877,18,1,239,23490,70.658,2.515,0.765,0.698
ID38096,38096,10,2.487,32.350,10.439,0,102,102,4,1,-10921639,60.915,25,1,242,25158,70.810,2.479,0.745,0.735
ID38824,38824,10,2.673,32.072,9.934,0,103,103,4,1,-10921639,62.874,23,1,227,25967,70.617,2.524,0.805,0.794
ID38456,38456,10,2.652,32.053,9.710,0,104,104,4,1,-10921639,61.978,33,1,240,25597,66.386,2.502,0.812,0.837
ID39189,39189,10,2.756,32.286,9.803,0,105,105,4,1,-10921639,63.959,27,1,246,26415,72.105,4.172,0.794,0.785
ID39553,39553,10,2.237,32.334,10.042,0,106,106,4,1,-10921639,53.600,25,1,232,22137,65.284,2.478,0.736,0.696
ID40282,40282,10,2.321,32.145,10.468,0,107,107,4,1,-10921639,57.843,26,1,233,23889,62.271,2.540,0.776,0.812
ID39921,39921,10,2.586,32.371,10.431,0,108,108,4,1,-10921639,59.952,23,1,236,24760,70.930,2.494,0.776,0.738
ID40622,40622,10,2.382,32.578,9.728,0,109,109,4,1,-10921639,55.833,20,1,228,23059,66.880,2.463,0.788,0.736
ID40989,40989,10,2.505,32.839,9.579,0,110,110,4,1,-10921639,59.174,26,1,242,24439,68.338,2.505,0.768,0.753
ID41359,41359,10,2.242,32.395,9.156,0,111,111,4,1,-10921639,52.082,27,1,197,21510,56.499,2.520,0.737,0.782
ID41720,41720,10,2.479,32.140,9.260,0,112,112,4,1,-10921639,57.322,25,1,235,23674,65.569,2.555,0.776,0.764
ID42070,42070,10,2.696,32.340,9.329,0,113,113,4,1,-10921639,63.085,27,1,225,26054,70.451,2.507,0.810,0.801
ID42436,42436,10,2.738,32.008,9.244,0,114,114,4,1,-10921639,61.768,25,1,229,25510,73.121,2.513,0.778,0.740
ID42795,42795,10,2.721,33.109,9.003,0,115,115,4,1,-10921639,63.339,32,1,241,26159,69.607,2.492,0.810,0.815
ID43158,43158,10,2.242,33.207,8.953,0,116,116,4,1,-10921639,56.644,27,1,226,23394,62.304,2.512,0.757,0.784
ID43520,43520,10,2.668,31.151,7.867,0,117,117,4,1,-10921639,60.310,20,1,236,24908,71.162,2.504,0.763,0.733
ID43883,43883,10,2.820,30.782,7.812,0,118,118,4,1,-10921639,64.390,24,1,251,26593,73.441,2.520,0.781,0.769
ID44243,44243,10,2.623,30.426,7.740,0,119,119,4,1,-10921639,62.421,23,1,245,25780,72.311,2.501,0.766,0.749
ID1494,1494,11,1.668,18.814,86.395,0,0,0,4,1,-10921639,29.823,5,1,232,12317,51.220,2.444,0.819,0.524
ID1123,1123,11,1.823,18.345,87.743,0,1,1,4,1,-10921639,31.995,4,1,237,13214,57.638,2.417,0.768,0.482
ID768,768,11,1.834,18.374,86.953,0,2,2,4,1,-10921639,31.935,6,1,254,13189,59.443,2.426,0.733,0.455
ID1850,1850,11,1.309,17.979,87.211,0,3,3,4,1,-10921639,25.392,5,1,187,10487,44.576,2.444,0.477,0.368
ID2202,2202,11,1.256,19.150,88.008,0,4,4,4,1,-10921639,23.860,4,1,190,9854,42.479,2.453,0.558,0.402
ID3280,3280,11,1.399,17.932,89.296,0,5,5,4,1,-10921639,25.939,7,1,178,10713,42.845,2.442,0.684,0.492
ID2927,2927,11,1.650,17.093,90.420,0,6,6,4,1,-10921639,30.959,6,1,247,12786,54.600,2.385,0.493,0.375
